Seed: 3093434
Mutation Rate: 12
Resource Drain: 1
Change Date: 400
Longevity of First Organism: 20
Energy of First Organism:  10
Food of First Organism: 5

Trait Distributions:

Trait Value, Energy, Longevity, FoodCurrent Food: 5
63 , 1 , 0 , 0
64 , 2 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 133 , 0
69 , 0 , 0 , 0
70 , 95 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 19 , 0
81 , 0 , 0 , 0
82 , 88 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 9 , 0
93 , 0 , 0 , 0
94 , 13 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 1 , 0 , 0
2 , 0 , 0 , 0
3 , 3 , 0 , 0
4 , 0 , 0 , 0
5 , 4 , 0 , 721
6 , 4 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 87 , 0
9 , 0 , 0 , 0
10 , 22 , 0 , 0
11 , 4 , 0 , 0
12 , 0 , 0 , 0
13 , 3 , 0 , 0
14 , 0 , 0 , 0
15 , 4 , 0 , 0
16 , 1 , 0 , 0
17 , 1 , 0 , 161
18 , 4 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 228 , 0
21 , 0 , 0 , 0
22 , 144 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 0 , 0 , 0
26 , 0 , 0 , 0
27 , 4 , 0 , 0
28 , 8 , 0 , 0
29 , 0 , 0 , 39
30 , 22 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 254 , 0
33 , 0 , 0 , 0
34 , 153 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 28 , 0 , 0
40 , 15 , 0 , 0
41 , 0 , 0 , 3
42 , 6 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 251 , 0
45 , 0 , 0 , 0
46 , 248 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 2 , 0 , 0
52 , 5 , 0 , 0
53 , 0 , 0 , 0
54 , 1 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 129 , 0
57 , 0 , 0 , 0
58 , 220 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 1 , 0 , 0
64 , 1 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 132 , 0
69 , 0 , 0 , 0
70 , 93 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 19 , 0
81 , 0 , 0 , 0
82 , 91 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 10 , 0
93 , 0 , 0 , 0
94 , 13 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 2 , 0 , 0
2 , 0 , 0 , 0
3 , 2 , 0 , 0
4 , 0 , 0 , 0
5 , 5 , 0 , 728
6 , 4 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 90 , 0
9 , 0 , 0 , 0
10 , 24 , 0 , 0
11 , 4 , 0 , 0
12 , 0 , 0 , 0
13 , 3 , 0 , 0
14 , 0 , 0 , 0
15 , 5 , 0 , 0
16 , 2 , 0 , 0
17 , 0 , 0 , 161
18 , 4 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 225 , 0
21 , 0 , 0 , 0
22 , 143 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 0 , 0 , 0
26 , 0 , 0 , 0
27 , 4 , 0 , 0
28 , 8 , 0 , 0
29 , 0 , 0 , 37
30 , 22 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 258 , 0
33 , 0 , 0 , 0
34 , 152 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 28 , 0 , 0
40 , 14 , 0 , 0
41 , 0 , 0 , 3
42 , 6 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 250 , 0
45 , 0 , 0 , 0
46 , 250 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 2 , 0 , 0
52 , 5 , 0 , 0
53 , 0 , 0 , 0
54 , 1 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 127 , 0
57 , 0 , 0 , 0
58 , 220 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 1 , 0 , 0
64 , 1 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 134 , 0
69 , 0 , 0 , 0
70 , 94 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 19 , 0
81 , 0 , 0 , 0
82 , 89 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 10 , 0
93 , 0 , 0 , 0
94 , 14 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 2 , 0 , 0
2 , 0 , 0 , 0
3 , 4 , 0 , 0
4 , 0 , 0 , 0
5 , 4 , 0 , 740
6 , 4 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 92 , 0
9 , 0 , 0 , 0
10 , 28 , 0 , 0
11 , 5 , 0 , 0
12 , 0 , 0 , 0
13 , 3 , 0 , 0
14 , 0 , 0 , 0
15 , 5 , 0 , 0
16 , 2 , 0 , 0
17 , 0 , 0 , 163
18 , 6 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 229 , 0
21 , 0 , 0 , 0
22 , 147 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 0 , 0 , 0
27 , 3 , 0 , 0
28 , 9 , 0 , 0
29 , 1 , 0 , 36
30 , 22 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 260 , 0
33 , 0 , 0 , 0
34 , 153 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 28 , 0 , 0
40 , 14 , 0 , 0
41 , 0 , 0 , 3
42 , 6 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 250 , 0
45 , 0 , 0 , 0
46 , 247 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 2 , 0 , 0
52 , 5 , 0 , 0
53 , 0 , 0 , 0
54 , 1 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 129 , 0
57 , 0 , 0 , 0
58 , 222 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 1 , 0 , 0
64 , 1 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 135 , 0
69 , 0 , 0 , 0
70 , 90 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 19 , 0
81 , 0 , 0 , 0
82 , 90 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 10 , 0
93 , 0 , 0 , 0
94 , 14 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 3 , 0 , 0
2 , 0 , 0 , 0
3 , 3 , 0 , 0
4 , 0 , 0 , 0
5 , 4 , 0 , 740
6 , 3 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 92 , 0
9 , 0 , 0 , 0
10 , 27 , 0 , 0
11 , 6 , 0 , 0
12 , 0 , 0 , 0
13 , 3 , 0 , 0
14 , 0 , 0 , 0
15 , 4 , 0 , 0
16 , 2 , 0 , 0
17 , 0 , 0 , 164
18 , 6 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 230 , 0
21 , 0 , 0 , 0
22 , 147 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 0 , 0 , 0
27 , 4 , 0 , 0
28 , 9 , 0 , 0
29 , 1 , 0 , 37
30 , 24 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 262 , 0
33 , 0 , 0 , 0
34 , 158 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 28 , 0 , 0
40 , 14 , 0 , 0
41 , 0 , 0 , 2
42 , 6 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 251 , 0
45 , 0 , 0 , 0
46 , 248 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 2 , 0 , 0
52 , 6 , 0 , 0
53 , 0 , 0 , 0
54 , 1 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 130 , 0
57 , 0 , 0 , 0
58 , 222 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 1 , 0 , 0
64 , 1 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 136 , 0
69 , 0 , 0 , 0
70 , 88 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 20 , 0
81 , 0 , 0 , 0
82 , 91 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 10 , 0
93 , 0 , 0 , 0
94 , 14 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 2 , 0 , 0
2 , 0 , 0 , 0
3 , 3 , 0 , 0
4 , 0 , 0 , 0
5 , 4 , 0 , 730
6 , 2 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 91 , 0
9 , 0 , 0 , 0
10 , 26 , 0 , 0
11 , 6 , 0 , 0
12 , 0 , 0 , 0
13 , 4 , 0 , 0
14 , 0 , 0 , 0
15 , 4 , 0 , 0
16 , 2 , 0 , 0
17 , 0 , 0 , 169
18 , 6 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 227 , 0
21 , 0 , 0 , 0
22 , 141 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 0 , 0 , 0
27 , 4 , 0 , 0
28 , 9 , 0 , 0
29 , 1 , 0 , 36
30 , 24 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 260 , 0
33 , 0 , 0 , 0
34 , 160 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 27 , 0 , 0
40 , 15 , 0 , 0
41 , 0 , 0 , 1
42 , 6 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 254 , 0
45 , 0 , 0 , 0
46 , 248 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 2 , 0 , 0
52 , 6 , 0 , 0
53 , 0 , 0 , 0
54 , 1 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 124 , 0
57 , 0 , 0 , 0
58 , 218 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 1 , 0 , 0
64 , 1 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 137 , 0
69 , 0 , 0 , 0
70 , 89 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 20 , 0
81 , 0 , 0 , 0
82 , 92 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 9 , 0
93 , 0 , 0 , 0
94 , 13 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 3 , 0 , 0
2 , 0 , 0 , 0
3 , 2 , 0 , 0
4 , 1 , 0 , 0
5 , 3 , 0 , 728
6 , 3 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 87 , 0
9 , 0 , 0 , 0
10 , 27 , 0 , 0
11 , 6 , 0 , 0
12 , 0 , 0 , 0
13 , 3 , 0 , 0
14 , 0 , 0 , 0
15 , 5 , 0 , 0
16 , 2 , 0 , 0
17 , 0 , 0 , 173
18 , 7 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 223 , 0
21 , 0 , 0 , 0
22 , 139 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 0 , 0 , 0
27 , 3 , 0 , 0
28 , 9 , 0 , 0
29 , 1 , 0 , 37
30 , 24 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 264 , 0
33 , 0 , 0 , 0
34 , 161 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 26 , 0 , 0
40 , 15 , 0 , 0
41 , 0 , 0 , 0
42 , 6 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 259 , 0
45 , 0 , 0 , 0
46 , 253 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 6 , 0 , 0
53 , 0 , 0 , 0
54 , 1 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 128 , 0
57 , 0 , 0 , 0
58 , 215 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 1 , 0 , 0
64 , 1 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 136 , 0
69 , 0 , 0 , 0
70 , 87 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 20 , 0
81 , 0 , 0 , 0
82 , 95 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 9 , 0
93 , 0 , 0 , 0
94 , 13 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 2 , 0 , 0
2 , 0 , 0 , 0
3 , 4 , 0 , 0
4 , 1 , 0 , 0
5 , 2 , 0 , 730
6 , 2 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 82 , 0
9 , 0 , 0 , 0
10 , 26 , 0 , 0
11 , 5 , 0 , 0
12 , 0 , 0 , 0
13 , 3 , 0 , 0
14 , 0 , 0 , 0
15 , 5 , 0 , 0
16 , 2 , 0 , 0
17 , 0 , 0 , 177
18 , 8 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 231 , 0
21 , 0 , 0 , 0
22 , 143 , 0 , 0
23 , 2 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 0 , 0 , 0
27 , 3 , 0 , 0
28 , 8 , 0 , 0
29 , 1 , 0 , 38
30 , 24 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 262 , 0
33 , 0 , 0 , 0
34 , 161 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 26 , 0 , 0
40 , 15 , 0 , 0
41 , 0 , 0 , 0
42 , 5 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 263 , 0
45 , 0 , 0 , 0
46 , 252 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 6 , 0 , 0
53 , 0 , 0 , 0
54 , 1 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 127 , 0
57 , 0 , 0 , 0
58 , 218 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 1 , 0 , 0
64 , 1 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 136 , 0
69 , 0 , 0 , 0
70 , 87 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 19 , 0
81 , 0 , 0 , 0
82 , 97 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 9 , 0
93 , 0 , 0 , 0
94 , 12 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 1 , 0 , 0
2 , 0 , 0 , 0
3 , 3 , 0 , 0
4 , 2 , 0 , 0
5 , 3 , 0 , 733
6 , 2 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 84 , 0
9 , 0 , 0 , 0
10 , 29 , 0 , 0
11 , 5 , 0 , 0
12 , 0 , 0 , 0
13 , 2 , 0 , 0
14 , 0 , 0 , 0
15 , 6 , 0 , 0
16 , 2 , 0 , 0
17 , 0 , 0 , 173
18 , 8 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 232 , 0
21 , 0 , 0 , 0
22 , 138 , 0 , 0
23 , 1 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 0 , 0 , 0
27 , 4 , 0 , 0
28 , 7 , 0 , 0
29 , 1 , 0 , 41
30 , 23 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 261 , 0
33 , 0 , 0 , 0
34 , 167 , 0 , 0
35 , 0 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 26 , 0 , 0
40 , 15 , 0 , 0
41 , 0 , 0 , 0
42 , 6 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 256 , 0
45 , 0 , 0 , 0
46 , 249 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 6 , 0 , 0
53 , 0 , 0 , 0
54 , 1 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 132 , 0
57 , 0 , 0 , 0
58 , 221 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 0 , 0 , 0
64 , 1 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 136 , 0
69 , 0 , 0 , 0
70 , 88 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 20 , 0
81 , 0 , 0 , 0
82 , 95 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 9 , 0
93 , 0 , 0 , 0
94 , 12 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 2 , 0 , 0
2 , 0 , 0 , 0
3 , 4 , 0 , 0
4 , 2 , 0 , 0
5 , 3 , 0 , 738
6 , 2 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 84 , 0
9 , 0 , 0 , 0
10 , 28 , 0 , 0
11 , 5 , 0 , 0
12 , 0 , 0 , 0
13 , 3 , 0 , 0
14 , 0 , 0 , 0
15 , 6 , 0 , 0
16 , 2 , 0 , 0
17 , 0 , 0 , 168
18 , 8 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 233 , 0
21 , 0 , 0 , 0
22 , 141 , 0 , 0
23 , 1 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 0 , 0 , 0
27 , 4 , 0 , 0
28 , 7 , 0 , 0
29 , 1 , 0 , 43
30 , 23 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 260 , 0
33 , 0 , 0 , 0
34 , 165 , 0 , 0
35 , 1 , 0 , 0
36 , 0 , 0 , 0
37 , 0 , 0 , 0
38 , 0 , 0 , 0
39 , 25 , 0 , 0
40 , 16 , 0 , 0
41 , 0 , 0 , 0
42 , 7 , 0 , 0
43 , 0 , 0 , 0
44 , 0 , 255 , 0
45 , 0 , 0 , 0
46 , 244 , 0 , 0
47 , 0 , 0 , 0
48 , 0 , 0 , 0
49 , 0 , 0 , 0
50 , 0 , 0 , 0
51 , 3 , 0 , 0
52 , 6 , 0 , 0
53 , 0 , 0 , 0
54 , 1 , 0 , 0
55 , 0 , 0 , 0
56 , 0 , 137 , 0
57 , 0 , 0 , 0
58 , 222 , 0 , 0
59 , 0 , 0 , 0
60 , 0 , 0 , 0
61 , 0 , 0 , 0
62 , 0 , 0 , 0
63 , 0 , 0 , 0
64 , 1 , 0 , 0
65 , 0 , 0 , 0
66 , 0 , 0 , 0
67 , 0 , 0 , 0
68 , 0 , 132 , 0
69 , 0 , 0 , 0
70 , 88 , 0 , 0
71 , 0 , 0 , 0
72 , 0 , 0 , 0
73 , 0 , 0 , 0
74 , 0 , 0 , 0
75 , 0 , 0 , 0
76 , 0 , 0 , 0
77 , 0 , 0 , 0
78 , 0 , 0 , 0
79 , 0 , 0 , 0
80 , 0 , 21 , 0
81 , 0 , 0 , 0
82 , 95 , 0 , 0
83 , 0 , 0 , 0
84 , 0 , 0 , 0
85 , 0 , 0 , 0
86 , 0 , 0 , 0
87 , 0 , 0 , 0
88 , 0 , 0 , 0
89 , 0 , 0 , 0
90 , 0 , 0 , 0
91 , 0 , 0 , 0
92 , 0 , 9 , 0
93 , 0 , 0 , 0
94 , 12 , 0 , 0
95 , 0 , 0 , 0
96 , 0 , 0 , 0
97 , 0 , 0 , 0
98 , 0 , 0 , 0
99 , 0 , 0 , 0

Trait Value, Energy, Longevity, FoodCurrent Food: 5
0 , 0 , 0 , 0
1 , 3 , 0 , 0
2 , 0 , 0 , 0
3 , 3 , 0 , 0
4 , 1 , 0 , 0
5 , 2 , 0 , 738
6 , 2 , 0 , 0
7 , 0 , 0 , 0
8 , 0 , 84 , 0
9 , 0 , 0 , 0
10 , 27 , 0 , 0
11 , 6 , 0 , 0
12 , 0 , 0 , 0
13 , 3 , 0 , 0
14 , 0 , 0 , 0
15 , 6 , 0 , 0
16 , 1 , 0 , 0
17 , 1 , 0 , 172
18 , 9 , 0 , 0
19 , 0 , 0 , 0
20 , 0 , 234 , 0
21 , 0 , 0 , 0
22 , 138 , 0 , 0
23 , 1 , 0 , 0
24 , 0 , 0 , 0
25 , 1 , 0 , 0
26 , 0 , 0 , 0
27 , 4 , 0 , 0
28 , 7 , 0 , 0
29 , 1 , 0 , 44
30 , 23 , 0 , 0
31 , 0 , 0 , 0
32 , 0 , 260 , 0
33 , 0 , 0 , 0
